-3.11659,-146.704,1197.11,23.0647,-98.5307,1209.32,37.1178,67.336,60.2351,164.689,-50
0.00191545,-146.473,1194.99,21.2479,-108.677,1214.44,35.6863,54.6838,64.6263,154.996,-50
2.93208,-145.558,1195.49,18.9458,-118.121,1216.78,33.6026,44.3135,67.9711,145.887,-50
3.04836,-143.386,1193.05,16.4076,-126.063,1217.14,30.9439,37.2623,69.7503,137.956,-50
4.41243,-152.028,1203.52,14.1025,-133.756,1217.74,27.8085,34.2306,69.8007,131.84,-50
5.44725,-159.167,1207.74,12.1466,-141.143,1218.29,24.3021,34.7952,68.0507,127.148,-50
7.29822,-170.354,1216.02,10.9879,-148.483,1219.49,20.6443,37.5954,64.6463,122.886,-50
6.42575,-176.313,1215.08,9.78863,-155.68,1220.25,17.0248,41.0447,59.7416,117.811,-50
7.538,-177.518,1212.09,8.9449,-162.259,1220.34,13.6313,44.1157,53.849,111.596,-50
10.2317,-173.694,1205.11,8.8951,-166.707,1218.6,10.6771,46.1729,47.3749,104.225,-50
11.7568,-179.914,1213.02,9.23334,-170.897,1217.35,8.29331,47.1393,40.6699,96.1025,-50
10.9164,-178.865,1212.85,9.63015,-174.219,1216.08,6.59949,47.0416,34.0345,87.6756,-50
10.5594,-178.926,1215.31,10.1631,-177.146,1215.55,5.69428,45.9863,27.7446,79.4252,-400
10.7099,-179.693,1219.35,10.8471,-179.911,1216.04,5.43777,44.1346,22.0817,71.6541,-400
11.9289,-177.967,1220.51,11.7668,-182.229,1216.93,5.45111,41.7793,17.469,64.6994,-400
12.2244,-176.471,1218.83,13.0766,-184.048,1218.24,5.45665,39.1553,13.5192,58.1312,-400
10.9069,-177.763,1218.91,13.8248,-185.989,1219.97,5.33912,36.4505,9.94369,51.7333,-400
10.2973,-178.103,1216.88,14.1218,-188.039,1221.43,5.04351,33.7257,6.917,45.6862,-400
10.0194,-178.092,1215.23,14.3699,-190.307,1223,4.57053,31.0307,4.56046,40.1617,-400
11.8507,-182.705,1218.06,14.678,-192.02,1223.62,3.93906,28.3201,3.08977,35.3489,-400
13.5642,-177.105,1209.03,15.0711,-192.104,1222.59,3.27957,25.4976,2.5198,31.297,-400
14.4689,-173.613,1205.83,15.3526,-190.396,1220.23,2.73724,22.7186,2.3405,27.7964,-400
13.1517,-176.104,1211.68,15.5787,-188.434,1218.93,2.42904,20.0107,2.28582,24.7256,-400
12.7601,-178.19,1215.4,15.6159,-186.8,1218.61,2.36994,17.3129,2.24525,21.9281,-400
13.8008,-175.458,1211.37,15.4693,-185.465,1218.68,2.43654,14.694,2.22467,19.3552,-400
14.0174,-172.889,1207.09,15.1959,-183.157,1217.21,2.50545,12.1915,2.2594,16.9564,-400
16.7001,-173.968,1204.82,15.4198,-181.305,1215.52,2.54603,9.9467,2.39162,14.8843,-400
18.1266,-174.961,1203.75,15.8999,-179.742,1213.48,2.52667,8.11549,2.65026,13.2924,-400
20.7192,-174.606,1205.78,16.7135,-178.204,1211.3,2.44499,6.80942,3.0574,12.3118,-400
21.916,-174.585,1207.3,17.5365,-177.05,1209.32,2.34645,5.89459,3.61017,11.8512,-400
20.75,-174.147,1207.37,18.195,-176.18,1207.73,2.25131,5.42957,4.21564,11.8965,-400
20.3563,-174.014,1208.49,18.9831,-175.277,1206.42,2.17663,5.34207,4.82772,12.3464,-400
20.1813,-173.624,1207.79,19.8179,-174.44,1205.43,2.14427,5.53686,5.42011,13.1012,-400
20.2789,-175.81,1210.31,20.6882,-174.06,1205.11,2.17727,5.8664,5.93819,13.9819,-400
20.3366,-177.945,1213.07,21.3174,-173.508,1204.87,2.27058,6.23928,6.37728,14.8871,-400
20.333,-179.777,1216.21,21.7235,-174.014,1206.23,2.42483,6.51804,6.61299,15.5559,-400
20.2511,-181.01,1217.83,22.0044,-175.132,1208.13,2.57715,6.64118,6.62538,15.8437,-400
20.1288,-181.933,1218.11,22.4434,-176.014,1209.25,2.71657,6.5916,6.46269,15.7709,-400
20.0296,-182.013,1218.79,22.9123,-176.615,1209.96,2.84316,6.31333,6.09701,15.2535,-400
19.9962,-182.059,1219.2,23.2263,-177.565,1211.25,2.94762,5.7554,5.5543,14.2573,-400
16.902,-179.629,1220.71,23.0962,-178.472,1213.23,3.00488,5.01424,5.01081,13.0299,-400
16.1668,-178.098,1221.56,22.5383,-178.99,1215.51,2.99366,4.2928,4.69753,11.984,-400
15.5504,-177.133,1220.29,21.7532,-179.221,1217.65,2.91982,3.6506,4.6012,11.1716,-400
15.1717,-176.082,1218.79,20.641,-179.329,1219.19,2.78553,3.07393,4.6497,10.5092,-400
17.5537,-178.562,1218.52,19.7507,-179.739,1220.39,2.60476,2.55989,4.79813,9.96279,-400
18.6783,-180.833,1218.56,19.2128,-180.469,1221.48,2.37157,2.31283,5.13729,9.82169,-400
19.2396,-178.757,1217.49,18.8493,-180.903,1222.2,2.1321,2.27913,5.58085,9.99208,-400
20.583,-180.409,1218.37,18.7303,-181.558,1223.04,1.91378,2.40924,6.08188,10.4049,-400
24.5327,-176.995,1218.2,19.1516,-181.452,1223.46,1.73784,2.56658,6.53417,10.8386,-400
26.5585,-175.98,1220.14,19.8455,-180.914,1223.72,1.59981,2.66885,6.87445,11.1431,-400
25.9105,-169.666,1213.18,20.4587,-179.346,1222.68,1.4919,2.66834,6.99484,11.1551,-400
25.3768,-165.292,1208.21,21.0145,-177.133,1220.85,1.42866,2.60879,6.87171,10.9092,-400
25.7165,-162.156,1205.42,21.6382,-174.493,1218.7,1.41096,2.60525,6.53024,10.5464,-400
29.2071,-159.762,1201.7,22.732,-171.639,1216.06,1.45441,2.82967,6.04861,10.3327,-400
30.2596,-160.221,1203.17,23.9525,-168.966,1213.66,1.57757,3.30879,5.48899,10.3753,-400
30.8063,-161.075,1203.13,25.6095,-166.843,1211.2,1.83764,3.99509,5.10226,10.935,-400
31.7488,-160.033,1203.18,27.4186,-164.885,1208.78,2.24818,4.80713,5.04676,12.1021,-400
31.4839,-160.079,1202.35,29.1922,-163.146,1206.58,2.77247,5.64725,5.28254,13.7023,-400
32.0176,-158.777,1200.31,30.988,-161.458,1204.44,3.38402,6.48067,5.76365,15.6283,-400
32.2413,-158.111,1200.08,32.4114,-159.459,1202.45,4.01687,7.31558,6.45788,17.7903,-400
31.0945,-156.904,1200.69,33.4675,-157.132,1200.65,4.62569,8.15502,7.28248,20.0632,-400
31.9893,-157.786,1199.72,34.5064,-155.313,1198.99,5.20464,8.93234,8.13655,22.2735,-400
32.3664,-157.432,1198.86,35.366,-153.36,1197.23,5.72204,9.66019,8.95584,24.3381,-400
32.4625,-156.899,1196.96,35.6953,-151.885,1195.37,6.10948,10.2907,9.71021,26.1104,-400
32.6316,-156.557,1195.62,35.7778,-150.578,1193.21,6.34927,10.791,10.4014,27.5417,-400
29.7019,-165.468,1184.63,35.564,-151.274,1190.63,6.43607,10.9848,11.0359,28.4567,-400
31.1971,-160.445,1188.88,35.6176,-151.836,1189.32,6.39631,10.9172,11.4902,28.8037,-400
34.3927,-166.517,1205.33,36.0383,-153.518,1190.52,6.25882,10.5108,11.5549,28.3245,-400
33.329,-170.929,1213.39,35.8742,-155.958,1193.17,6.02363,9.80672,11.2028,27.0331,-400
33.2871,-167.118,1208.57,35.5963,-157.702,1194.88,5.7107,8.8838,10.5248,25.1193,-400
33.2691,-163.805,1205.45,35.294,-158.796,1196.09,5.31505,7.86695,9.65823,22.8402,-400
29.618,-163.311,1205.28,34.458,-159.867,1197.18,4.81228,6.85064,8.69489,20.3578,-400
28.0125,-163.561,1206.53,33.5294,-160.875,1198.45,4.20948,5.93247,7.69024,17.8322,-400
26.9469,-162.513,1205.52,32.485,-161.823,1199.75,3.57151,5.20527,6.74462,15.5214,-400
26.361,-161.856,1205.05,31.4241,-162.665,1200.91,2.948,4.71366,5.88885,13.5505,-400
25.8816,-161.188,1204.12,30.5305,-163.453,1201.78,2.45943,4.44287,5.18853,12.0908,-400
27.5047,-166.444,1212.28,29.8106,-164.693,1203.72,2.20252,4.42765,4.76352,11.3937,-400
26.8123,-164.477,1208.56,29.0252,-165.584,1205.16,2.21978,4.60484,4.64069,11.4653,-400
26.3471,-162.485,1205.86,28.2273,-166.167,1206.36,2.45574,4.89401,4.79579,12.1455,-400
25.7604,-161.559,1205.41,27.3862,-166.563,1207.52,2.79191,5.22648,5.15573,13.1741,-400
27.2362,-166.697,1212.99,27.1604,-166.432,1210.9,3.09328,5.49512,5.85178,14.4402,-400
26.5894,-164.933,1210.9,26.6952,-166.694,1213.26,3.35635,5.67864,6.67308,15.7081,-400
26.1505,-163.492,1210.2,25.8207,-165.987,1213.3,3.59604,5.66435,7.31606,16.5764,-400
26.3083,-161.32,1208.3,25.1586,-164.494,1212.1,3.79702,5.40894,7.67784,16.8838,-400
26.2351,-159.882,1207.15,24.537,-163.381,1211.41,3.96149,4.90122,7.7894,16.6521,-400
25.8058,-160.33,1207.63,23.9048,-162.797,1211.21,4.10399,4.32141,7.60028,16.0257,-400
25.5884,-160.97,1209.02,23.7388,-162.389,1211.2,4.16911,3.64358,7.13508,14.9478,-400
25.6142,-161.692,1210.67,23.7855,-162.068,1211.25,4.11237,3.01246,6.59572,13.7205,-400
24.5404,-159.377,1207.88,23.8194,-161.608,1211.07,3.97432,2.58036,6.13059,12.6853,-400
22.0206,-157.448,1205.43,23.5885,-161.015,1210.65,3.77709,2.31462,5.66193,11.7536,-400
22.7354,-157.073,1206.11,23.5076,-160.498,1210.45,3.50576,2.1718,5.16407,10.8416,-400
22.911,-156.793,1205.59,23.2343,-159.325,1209.18,3.22267,2.21927,4.61126,10.0532,-400
16.3933,-166.74,1178.37,22.2058,-159.761,1204.96,2.98892,2.29526,4.13144,9.41562,-400
18.1172,-159.264,1187.97,21.4787,-159.506,1202.49,2.80764,2.42524,3.88317,9.11604,-400
19.0545,-158.103,1193.82,20.954,-159.256,1200.96,2.67417,2.57574,3.87887,9.12878,-400
17.1765,-164.358,1205.19,20.0159,-159.172,1200.09,2.613,2.7105,4.03802,9.36152,-400
18.8759,-169.73,1211.26,19.4044,-160.037,1200.41,2.57994,2.74362,4.28561,9.60918,-400
19.701,-172.636,1214.37,18.9535,-161.428,1201.24,2.56846,2.66887,4.50437,9.7417,-400
20.0703,-173.752,1215.02,18.5273,-163.16,1202.35,2.57958,2.53544,4.65923,9.77424,-400
20.2148,-173.995,1214.89,18.1255,-165.021,1203.56,2.61637,2.42501,4.74996,9.79134,-400
20.2577,-171.355,1212.71,17.7782,-166.405,1204.41,2.6212,2.4227,4.73524,9.77913,-400
23.2158,-168.885,1211.85,17.847,-167.329,1204.96,2.58198,2.48482,4.55322,9.62002,-400
19.6678,-171.643,1199.83,17.4549,-168.473,1203.75,2.57749,2.72052,4.34895,9.64696,-400
17.6523,-173.132,1193.68,16.9573,-170.048,1202.17,2.59936,3.17074,4.2337,10.0038,-400
22.473,-171.338,1203.45,17.4171,-171.56,1202.22,2.57678,3.7205,4.10599,10.4033,-400
24.3886,-173.235,1207.38,18.0156,-173.285,1202.72,2.52221,4.33691,3.9215,10.7806,-400
21.425,-174.196,1198.6,18.1818,-175.055,1202.11,2.43719,4.99364,3.6974,11.1282,-400
18.81,-177.194,1190.32,18.8113,-175.862,1203.84,2.29419,5.57069,3.36363,11.2285,-400
19.3555,-175.118,1197.63,19.2416,-177.304,1205.14,2.1036,6.13051,2.98272,11.2168,-400
19.7997,-174.283,1200.4,19.573,-178.702,1205.96,1.893,6.64838,2.60097,11.1423,-400
21.1416,-174.83,1201.58,20.2715,-179.283,1205.39,1.65726,7.04106,2.13,10.8283,-400
23.7983,-174.144,1203.6,21.0413,-179.057,1204.32,1.44747,7.20715,1.68694,10.3416,-400
25.1404,-173.932,1204.98,21.8273,-178.451,1203.08,1.40886,7.22705,1.6354,10.2713,-400
19.4868,-178.969,1180.56,21.7852,-178.399,1198.68,1.43612,7.10318,1.89171,10.431,-400
22.7901,-176.475,1190.52,22.1259,-178.035,1195.77,1.53097,6.80779,2.41777,10.7565,-400
24.8981,-178.067,1197.82,22.6968,-178.253,1194.22,1.70664,6.36335,2.99404,11.064,-400
28.2372,-181.714,1201.68,23.2856,-179.266,1193.34,1.91519,5.87854,3.56105,11.3548,-400
28.8848,-184.633,1203.8,24.3664,-180.286,1194.29,2.18314,5.40509,3.93385,11.5221,-400
29.3568,-186.667,1205.09,25.6962,-181.38,1196.12,2.51374,4.99384,4.1062,11.6138,-400
29.5423,-187.447,1204.71,26.3786,-182.808,1196.58,2.81142,4.69965,4.1951,11.7062,-400
29.5676,-187.701,1204.12,26.7933,-184.023,1196.46,3.0458,4.47139,4.22559,11.7428,-400
29.449,-187.888,1204.56,27.5451,-185.153,1197.5,3.27075,4.25751,4.14906,11.6773,-400
29.4114,-187.697,1203.47,28.6041,-185.856,1199.5,3.48168,4.04731,4.06908,11.5981,-400
29.6431,-189.139,1203.37,29.5811,-187.037,1200.54,3.64515,3.94412,4.04054,11.6298,-400
29.5401,-188.459,1202.53,30.4451,-188.248,1201.11,3.81002,3.9513,4.01555,11.7769,-400
29.6807,-188.988,1202.95,31.1287,-189.44,1201.55,3.96699,4.08619,3.98167,12.0349,-400
29.6345,-189.719,1204.54,31.4478,-190.771,1201.9,4.05205,4.3516,3.97586,12.3795,-400
30.5232,-188.597,1205.17,31.7066,-191.921,1202.11,4.10018,4.63905,3.90438,12.6436,-400
29.8145,-188.319,1204.41,32.5763,-192.344,1205.21,4.14844,4.91677,3.90918,12.9744,-400
29.4963,-188.032,1203.87,32.9448,-193.022,1206.75,4.14536,5.20925,3.97596,13.3306,-400
29.2491,-188.038,1203.76,33.0006,-193.473,1207.2,4.09987,5.45821,4.12201,13.6801,-400
29.2678,-188.27,1204.2,32.6314,-193.497,1207.15,3.99938,5.596,4.31772,13.9131,-400
29.1933,-188.174,1203.9,32.2054,-193.16,1206.78,3.85787,5.57689,4.52226,13.957,-400
29.0654,-188.065,1203.76,31.7528,-192.592,1206.29,3.61408,5.42498,4.70002,13.7391,-400
28.9661,-188.009,1203.65,31.2962,-191.982,1205.83,3.30059,5.11145,4.70362,13.1157,-400
29.9876,-187.108,1203.08,30.9936,-191.285,1205.38,2.94647,4.67433,4.52166,12.1425,-400
29.3446,-187.249,1202.56,30.6572,-190.645,1204.83,2.55351,4.19901,4.15357,10.9061,-400
30.1796,-187.414,1203.11,30.4808,-190.1,1204.55,2.19045,3.70238,3.76657,9.65939,-400
29.7061,-188.633,1203.42,30.2559,-189.591,1204.36,1.9089,3.20853,3.46658,8.58401,-400
29.1471,-188.479,1203.32,30.0152,-189.214,1204.28,1.65203,2.78102,3.13497,7.56802,-400
28.987,-188.267,1204.38,29.7754,-188.805,1204.27,1.39852,2.42533,2.69293,6.51678,-400
28.8003,-188.043,1203.24,29.5466,-188.345,1203.92,1.21005,2.16541,2.26539,5.64085,-400
28.9414,-189.051,1202.77,29.249,-188.232,1203.43,1.15156,1.95912,2.00766,5.11833,-400
29.0877,-188.47,1203.39,29.1146,-188.12,1203.23,1.18599,1.87055,1.82807,4.88461,-400
29.2561,-189.818,1203.57,29.0759,-188.269,1203.19,1.25697,1.86916,1.68495,4.81108,-400
29.3802,-190.617,1204.16,29.1054,-188.557,1203.27,1.32171,1.90935,1.56647,4.79753,-400
30.2404,-188.77,1202.59,29.2475,-188.594,1203.1,1.3618,1.96327,1.47908,4.80415,-400
30.5539,-187.277,1200.8,29.4365,-188.465,1202.74,1.37452,1.99018,1.42823,4.79293,-400
31.7394,-182.623,1197.24,29.7876,-187.76,1201.95,1.31398,2.01849,1.55132,4.88379,-400
30.6025,-177.065,1193.82,29.9904,-186.373,1200.76,1.19469,2.07081,1.6848,4.95031,-400
30.8066,-177.385,1192.88,30.0825,-185.189,1199.56,1.03311,2.13282,1.84794,5.01387,-400
29.2727,-177.914,1191.53,30.0556,-184.096,1198.29,0.874762,2.22079,2.0748,5.17036,-400
30.8223,-177.306,1192.02,30.1247,-182.943,1197.06,0.730799,2.36807,2.36757,5.46644,-400
31.8344,-177.119,1193.44,30.3825,-181.652,1196.02,0.619168,2.60191,2.69315,5.91424,-400
32.2908,-177.903,1195.6,30.7601,-180.533,1195.32,0.569185,2.88711,2.99989,6.45618,-400
32.5861,-178.409,1196.28,31.1793,-179.55,1194.61,0.588041,3.20088,3.29266,7.08158,-400
29.6305,-179.702,1192.21,31.2219,-178.799,1193.56,0.634659,3.50705,3.6131,7.75481,-400
31.3473,-178.103,1191.06,31.4569,-177.751,1192.45,0.707397,3.83101,3.94419,8.4826,-400
32.1222,-177.086,1189.45,31.759,-176.696,1191.11,0.8045,4.16577,4.29819,9.26846,-400
34.3992,-176.59,1189.17,32.3183,-175.462,1189.76,0.941775,4.51662,4.65818,10.1166,-400
37.4207,-177.39,1191.66,33.2288,-174.299,1188.73,1.14564,4.87126,4.97863,10.9955,-400
38.6015,-179.845,1175.66,34.1492,-173.751,1185.89,1.39503,5.17229,5.45347,12.0208,-400
41.1893,-177.055,1160.2,35.3316,-173.071,1181.39,1.70003,5.41904,6.25189,13.371,-400
45.105,-174.06,1140.28,36.8305,-172.627,1174.93,2.08514,5.59291,7.54583,15.2239,-400
51.2339,-173.439,1132.93,39.2137,-172.808,1168.18,2.64556,5.63377,9.24009,17.5194,-400
60.8864,-171.594,1137.5,42.7267,-172.684,1162.36,3.48781,5.55316,11.0719,20.1128,-400
73.8076,-170.618,1133.67,47.9688,-172.349,1156.42,4.77398,5.37136,13.0034,23.1487,-400
87.7587,-172.055,1136.14,54.6143,-172.266,1150.94,6.55151,5.07239,14.9348,26.5588,-400
109.316,-167.8,1134.12,63.6642,-171.63,1145.23,8.99618,4.73259,16.8881,30.6169,-400
131.259,-166.024,1132.28,75.1531,-170.659,1139.22,12.2099,4.4445,18.8834,35.5378,-400
149.835,-163.993,1135.95,88.5742,-169.37,1133.85,16.1773,4.21909,20.8204,41.2169,-400
170.327,-165.449,1143.93,104.5,-168.129,1130.25,20.964,4.05274,22.5154,47.5321,-400
188.762,-168.769,1155.78,121.966,-167.536,1128.49,26.4794,3.90294,23.8288,54.2112,-400
208.139,-172.735,1167.73,141.144,-167.577,1128.57,32.6844,3.73993,24.6574,61.0817,-400
227.673,-174.725,1178.5,161.786,-167.898,1130.1,39.5101,3.53962,24.9494,67.9992,-400
246.986,-176.485,1189.28,183.705,-168.293,1132.7,46.8714,3.29976,24.7124,74.8835,-400
261.938,-177.201,1201.07,206.505,-168.428,1138.77,54.628,3.02253,23.8865,81.5371,-50
275.981,-179.646,1212.73,229.835,-169.204,1148.04,62.6393,2.72088,22.5585,87.9187,-50
286.415,-185.127,1221.67,253.022,-171.023,1160.55,70.7053,2.41554,21.0633,94.1842,-50
295.422,-190.273,1230.37,275.599,-173.52,1174.49,78.6176,2.26678,19.9922,100.877,-50
300.963,-192.407,1236.94,296.694,-176.43,1188.01,86.1183,2.46731,19.9281,108.514,-50
305.27,-196.219,1241.74,315.81,-179.831,1201.94,92.9282,3.08853,21.5012,117.518,-50
307.378,-199.027,1245,332.624,-183.272,1215.25,98.7917,4.04014,24.707,127.539,-50
307.974,-200.013,1246.47,346.105,-187.228,1228.26,103.402,5.26214,29.1476,137.812,-50
307.964,-200.703,1246.88,356.313,-191.305,1240.78,106.54,6.67072,34.2524,147.463,-50
307.818,-201.617,1245.98,363.843,-195.543,1251.93,108.087,8.22255,39.4981,155.808,-50
307.64,-202.052,1244.86,368.633,-199.42,1261.2,107.985,9.81807,44.4888,162.292,-50
303.137,-201.71,1245.27,370.555,-202.62,1268.4,106.168,11.3597,48.9278,166.455,-50
301.356,-201.337,1245,370.025,-205.095,1273.52,102.704,12.7584,52.5763,168.039,-50
300.273,-200.944,1243.7,367.282,-207.128,1276.7,97.7181,13.9677,55.23,166.916,-50
299.664,-200.056,1242.79,362.58,-208.699,1278.07,91.3413,14.935,56.7455,163.022,-50
297.567,-200.44,1242.46,356.439,-210.11,1277.76,83.8255,15.6436,57.0716,156.541,-50
296.027,-200.612,1242.05,349.174,-211.137,1275.94,75.3867,16.0886,56.206,147.681,-50
